x_1,x_2,u_pred
1.316181818181818031e+01,2.052525252525256860e-01,6.179916858673095703e-02
1.316181818181818031e+01,1.026262626262628430e-01,3.098374605178833008e-02
1.316181818181818031e+01,0.000000000000000000e+00,1.613795757293701172e-04
1.339272727272727259e+01,1.016000000000000014e+01,-7.420778274536132812e-05
1.339272727272727259e+01,1.005737373737373730e+01,3.023517131805419922e-02
1.339272727272727259e+01,9.954747474747474456e+00,6.046998500823974609e-02
1.339272727272727259e+01,9.852121212121211613e+00,9.060007333755493164e-02
1.339272727272727259e+01,9.749494949494948770e+00,1.205965280532836914e-01
1.339272727272727259e+01,9.646868686868687703e+00,1.504321098327636719e-01
1.339272727272727259e+01,9.544242424242424860e+00,1.800813078880310059e-01
1.339272727272727259e+01,9.441616161616162017e+00,2.095175385475158691e-01
1.339272727272727259e+01,9.338989898989899174e+00,2.387171387672424316e-01
1.339272727272727259e+01,9.236363636363636331e+00,2.676562070846557617e-01
1.339272727272727259e+01,9.133737373737373488e+00,2.963120937347412109e-01
1.339272727272727259e+01,9.031111111111110645e+00,3.246625661849975586e-01
1.339272727272727259e+01,8.928484848484849579e+00,3.526846766471862793e-01
1.339272727272727259e+01,8.825858585858586736e+00,3.803577423095703125e-01
1.339272727272727259e+01,8.723232323232323893e+00,4.076600074768066406e-01
1.339272727272727259e+01,8.620606060606061050e+00,4.345702528953552246e-01
1.339272727272727259e+01,8.517979797979798207e+00,4.610669612884521484e-01
1.339272727272727259e+01,8.415353535353535364e+00,4.871289134025573730e-01
1.339272727272727259e+01,8.312727272727272521e+00,5.127349495887756348e-01
1.339272727272727259e+01,8.210101010101009678e+00,5.378628969192504883e-01
1.339272727272727259e+01,8.107474747474746835e+00,5.624911785125732422e-01
1.339272727272727259e+01,8.004848484848483992e+00,5.865978002548217773e-01
1.339272727272727259e+01,7.902222222222222925e+00,6.101605892181396484e-01
1.339272727272727259e+01,7.799595959595960082e+00,6.331569552421569824e-01
1.339272727272727259e+01,7.696969696969697239e+00,6.555647850036621094e-01
1.339272727272727259e+01,7.594343434343434396e+00,6.773611307144165039e-01
1.339272727272727259e+01,7.491717171717171553e+00,6.985233426094055176e-01
1.339272727272727259e+01,7.389090909090909598e+00,7.190290093421936035e-01
1.339272727272727259e+01,7.286464646464646755e+00,7.388554215431213379e-01
1.339272727272727259e+01,7.183838383838383912e+00,7.579803466796875000e-01
1.339272727272727259e+01,7.081212121212121957e+00,7.763816118240356445e-01
1.339272727272727259e+01,6.978585858585859114e+00,7.940374016761779785e-01
1.339272727272727259e+01,6.875959595959596271e+00,8.109269142150878906e-01
1.339272727272727259e+01,6.773333333333333428e+00,8.270285129547119141e-01
1.339272727272727259e+01,6.670707070707070585e+00,8.423227667808532715e-01
1.339272727272727259e+01,6.568080808080808630e+00,8.567891120910644531e-01
1.339272727272727259e+01,6.465454545454545787e+00,8.704105615615844727e-01
1.339272727272727259e+01,6.362828282828282944e+00,8.831682205200195312e-01
1.339272727272727259e+01,6.260202020202020989e+00,8.950452804565429688e-01
1.339272727272727259e+01,6.157575757575758146e+00,9.060257077217102051e-01
1.339272727272727259e+01,6.054949494949495303e+00,9.160955548286437988e-01
1.339272727272727259e+01,5.952323232323232460e+00,9.252399206161499023e-01
1.339272727272727259e+01,5.849696969696969617e+00,9.334467649459838867e-01
1.339272727272727259e+01,5.747070707070707662e+00,9.407047629356384277e-01
1.339272727272727259e+01,5.644444444444444819e+00,9.470033049583435059e-01
1.339272727272727259e+01,5.541818181818181976e+00,9.523345232009887695e-01
1.339272727272727259e+01,5.439191919191920022e+00,9.566895365715026855e-01
1.339272727272727259e+01,5.336565656565657179e+00,9.600628018379211426e-01
1.339272727272727259e+01,5.233939393939394336e+00,9.624488353729248047e-01
1.339272727272727259e+01,5.131313131313131493e+00,9.638441801071166992e-01
1.339272727272727259e+01,5.028686868686868650e+00,9.642456769943237305e-01
1.339272727272727259e+01,4.926060606060606695e+00,9.636527895927429199e-01
1.339272727272727259e+01,4.823434343434343852e+00,9.620651006698608398e-01
1.339272727272727259e+01,4.720808080808081009e+00,9.594838619232177734e-01
1.339272727272727259e+01,4.618181818181819054e+00,9.559119939804077148e-01
1.339272727272727259e+01,4.515555555555556211e+00,9.513526558876037598e-01
1.339272727272727259e+01,4.412929292929293368e+00,9.458109140396118164e-01
1.339272727272727259e+01,4.310303030303030525e+00,9.392926096916198730e-01
1.339272727272727259e+01,4.207676767676767682e+00,9.318057298660278320e-01
1.339272727272727259e+01,4.105050505050505727e+00,9.233567118644714355e-01
1.339272727272727259e+01,4.002424242424242884e+00,9.139571785926818848e-01
1.339272727272727259e+01,3.899797979797980041e+00,9.036150574684143066e-01
1.339272727272727259e+01,3.797171717171718086e+00,8.923440575599670410e-01
1.339272727272727259e+01,3.694545454545455243e+00,8.801547288894653320e-01
1.339272727272727259e+01,3.591919191919192400e+00,8.670616149902343750e-01
1.339272727272727259e+01,3.489292929292929557e+00,8.530780076980590820e-01
1.339272727272727259e+01,3.386666666666666714e+00,8.382197618484497070e-01
1.339272727272727259e+01,3.284040404040404759e+00,8.225024342536926270e-01
1.339272727272727259e+01,3.181414141414141916e+00,8.059433102607727051e-01
1.339272727272727259e+01,3.078787878787879073e+00,7.885602116584777832e-01
1.339272727272727259e+01,2.976161616161617118e+00,7.703708410263061523e-01
1.339272727272727259e+01,2.873535353535354275e+00,7.513956427574157715e-01
1.339272727272727259e+01,2.770909090909091432e+00,7.316546440124511719e-01
1.339272727272727259e+01,2.668282828282828589e+00,7.111678123474121094e-01
1.339272727272727259e+01,2.565656565656565746e+00,6.899572610855102539e-01
1.339272727272727259e+01,2.463030303030303791e+00,6.680456399917602539e-01
1.339272727272727259e+01,2.360404040404040948e+00,6.454552412033081055e-01
1.339272727272727259e+01,2.257777777777778105e+00,6.222102642059326172e-01
1.339272727272727259e+01,2.155151515151516151e+00,5.983350276947021484e-01
1.339272727272727259e+01,2.052525252525253308e+00,5.738542079925537109e-01
1.339272727272727259e+01,1.949898989898990465e+00,5.487932562828063965e-01
1.339272727272727259e+01,1.847272727272727622e+00,5.231783390045166016e-01
1.339272727272727259e+01,1.744646464646464779e+00,4.970363378524780273e-01
1.339272727272727259e+01,1.642020202020201936e+00,4.703950285911560059e-01
1.339272727272727259e+01,1.539393939393939092e+00,4.432812929153442383e-01
1.339272727272727259e+01,1.436767676767678026e+00,4.157239198684692383e-01
1.339272727272727259e+01,1.334141414141415183e+00,3.877515196800231934e-01
1.339272727272727259e+01,1.231515151515152340e+00,3.593936860561370850e-01
1.339272727272727259e+01,1.128888888888889497e+00,3.306804299354553223e-01
1.339272727272727259e+01,1.026262626262626654e+00,3.016403019428253174e-01
1.339272727272727259e+01,9.236363636363638108e-01,2.723060250282287598e-01
1.339272727272727259e+01,8.210101010101009678e-01,2.427062690258026123e-01
1.339272727272727259e+01,7.183838383838399011e-01,2.128740549087524414e-01
1.339272727272727259e+01,6.157575757575770581e-01,1.828397810459136963e-01
1.339272727272727259e+01,5.131313131313142151e-01,1.526358127593994141e-01
1.339272727272727259e+01,4.105050505050513721e-01,1.222935318946838379e-01
1.339272727272727259e+01,3.078787878787885290e-01,9.184518456459045410e-02
1.339272727272727259e+01,2.052525252525256860e-01,6.132361292839050293e-02
1.339272727272727259e+01,1.026262626262628430e-01,3.076025843620300293e-02
1.339272727272727259e+01,0.000000000000000000e+00,1.876056194305419922e-04
1.362363636363636310e+01,1.016000000000000014e+01,-1.064538955688476562e-04
1.362363636363636310e+01,1.005737373737373730e+01,2.992838621139526367e-02
1.362363636363636310e+01,9.954747474747474456e+00,5.989027023315429688e-02
1.362363636363636310e+01,9.852121212121211613e+00,8.974993228912353516e-02
1.362363636363636310e+01,9.749494949494948770e+00,1.194775700569152832e-01
1.362363636363636310e+01,9.646868686868687703e+00,1.490466594696044922e-01
1.362363636363636310e+01,9.544242424242424860e+00,1.784304976463317871e-01
1.362363636363636310e+01,9.441616161616162017e+00,2.076028585433959961e-01
1.362363636363636310e+01,9.338989898989899174e+00,2.365398406982421875e-01
1.362363636363636310e+01,9.236363636363636331e+00,2.652185559272766113e-01
1.362363636363636310e+01,9.133737373737373488e+00,2.936142683029174805e-01
1.362363636363636310e+01,9.031111111111110645e+00,3.217068314552307129e-01
1.362363636363636310e+01,8.928484848484849579e+00,3.494727015495300293e-01
1.362363636363636310e+01,8.825858585858586736e+00,3.768911361694335938e-01
1.362363636363636310e+01,8.723232323232323893e+00,4.039409160614013672e-01
1.362363636363636310e+01,8.620606060606061050e+00,4.306006431579589844e-01
1.362363636363636310e+01,8.517979797979798207e+00,4.568494558334350586e-01
1.362363636363636310e+01,8.415353535353535364e+00,4.826664924621582031e-01
1.362363636363636310e+01,8.312727272727272521e+00,5.080305337905883789e-01
1.362363636363636310e+01,8.210101010101009678e+00,5.329205393791198730e-01
1.362363636363636310e+01,8.107474747474746835e+00,5.573141574859619141e-01
1.362363636363636310e+01,8.004848484848483992e+00,5.811909437179565430e-01
1.362363636363636310e+01,7.902222222222222925e+00,6.045280098915100098e-01
1.362363636363636310e+01,7.799595959595960082e+00,6.273044347763061523e-01
1.362363636363636310e+01,7.696969696969697239e+00,6.494970917701721191e-01
1.362363636363636310e+01,7.594343434343434396e+00,6.710846424102783203e-01
1.362363636363636310e+01,7.491717171717171553e+00,6.920443773269653320e-01
1.362363636363636310e+01,7.389090909090909598e+00,7.123538255691528320e-01
1.362363636363636310e+01,7.286464646464646755e+00,7.319911122322082520e-01
1.362363636363636310e+01,7.183838383838383912e+00,7.509343624114990234e-01
1.362363636363636310e+01,7.081212121212121957e+00,7.691612243652343750e-01
1.362363636363636310e+01,6.978585858585859114e+00,7.866505980491638184e-01
1.362363636363636310e+01,6.875959595959596271e+00,8.033810853958129883e-01
1.362363636363636310e+01,6.773333333333333428e+00,8.193327188491821289e-01
1.362363636363636310e+01,6.670707070707070585e+00,8.344846367835998535e-01
1.362363636363636310e+01,6.568080808080808630e+00,8.488185405731201172e-01
1.362363636363636310e+01,6.465454545454545787e+00,8.623151779174804688e-01
1.362363636363636310e+01,6.362828282828282944e+00,8.749572634696960449e-01
1.362363636363636310e+01,6.260202020202020989e+00,8.867275714874267578e-01
1.362363636363636310e+01,6.157575757575758146e+00,8.976101279258728027e-01
1.362363636363636310e+01,6.054949494949495303e+00,9.075911641120910645e-01
1.362363636363636310e+01,5.952323232323232460e+00,9.166556000709533691e-01
1.362363636363636310e+01,5.849696969696969617e+00,9.247917532920837402e-01
1.362363636363636310e+01,5.747070707070707662e+00,9.319875240325927734e-01
1.362363636363636310e+01,5.644444444444444819e+00,9.382338523864746094e-01
1.362363636363636310e+01,5.541818181818181976e+00,9.435204863548278809e-01
1.362363636363636310e+01,5.439191919191920022e+00,9.478402137756347656e-01
1.362363636363636310e+01,5.336565656565657179e+00,9.511867165565490723e-01
1.362363636363636310e+01,5.233939393939394336e+00,9.535550475120544434e-01
1.362363636363636310e+01,5.131313131313131493e+00,9.549407362937927246e-01
1.362363636363636310e+01,5.028686868686868650e+00,9.553416371345520020e-01
1.362363636363636310e+01,4.926060606060606695e+00,9.547559618949890137e-01
1.362363636363636310e+01,4.823434343434343852e+00,9.531847834587097168e-01
1.362363636363636310e+01,4.720808080808081009e+00,9.506275653839111328e-01
1.362363636363636310e+01,4.618181818181819054e+00,9.470885992050170898e-01
1.362363636363636310e+01,4.515555555555556211e+00,9.425700902938842773e-01
1.362363636363636310e+01,4.412929292929293368e+00,9.370771050453186035e-01
1.362363636363636310e+01,4.310303030303030525e+00,9.306156635284423828e-01
1.362363636363636310e+01,4.207676767676767682e+00,9.231938123703002930e-01
1.362363636363636310e+01,4.105050505050505727e+00,9.148180484771728516e-01
1.362363636363636310e+01,4.002424242424242884e+00,9.054987430572509766e-01
1.362363636363636310e+01,3.899797979797980041e+00,8.952468037605285645e-01
1.362363636363636310e+01,3.797171717171718086e+00,8.840720057487487793e-01
1.362363636363636310e+01,3.694545454545455243e+00,8.719876408576965332e-01
1.362363636363636310e+01,3.591919191919192400e+00,8.590072989463806152e-01
1.362363636363636310e+01,3.489292929292929557e+00,8.451444506645202637e-01
1.362363636363636310e+01,3.386666666666666714e+00,8.304148912429809570e-01
1.362363636363636310e+01,3.284040404040404759e+00,8.148342967033386230e-01
1.362363636363636310e+01,3.181414141414141916e+00,7.984200716018676758e-01
1.362363636363636310e+01,3.078787878787879073e+00,7.811891436576843262e-01
1.362363636363636310e+01,2.976161616161617118e+00,7.631604671478271484e-01
1.362363636363636310e+01,2.873535353535354275e+00,7.443540096282958984e-01
1.362363636363636310e+01,2.770909090909091432e+00,7.247887849807739258e-01
1.362363636363636310e+01,2.668282828282828589e+00,7.044858932495117188e-01
1.362363636363636310e+01,2.565656565656565746e+00,6.834672689437866211e-01
1.362363636363636310e+01,2.463030303030303791e+00,6.617546677589416504e-01
1.362363636363636310e+01,2.360404040404040948e+00,6.393710374832153320e-01
1.362363636363636310e+01,2.257777777777778105e+00,6.163395643234252930e-01
1.362363636363636310e+01,2.155151515151516151e+00,5.926853418350219727e-01
1.362363636363636310e+01,2.052525252525253308e+00,5.684329271316528320e-01
1.362363636363636310e+01,1.949898989898990465e+00,5.436066985130310059e-01
1.362363636363636310e+01,1.847272727272727622e+00,5.182330012321472168e-01
1.362363636363636310e+01,1.744646464646464779e+00,4.923384189605712891e-01
1.362363636363636310e+01,1.642020202020201936e+00,4.659498929977416992e-01
1.362363636363636310e+01,1.539393939393939092e+00,4.390945434570312500e-01
1.362363636363636310e+01,1.436767676767678026e+00,4.118010997772216797e-01
1.362363636363636310e+01,1.334141414141415183e+00,3.840967714786529541e-01
1.362363636363636310e+01,1.231515151515152340e+00,3.560110926628112793e-01
1.362363636363636310e+01,1.128888888888889497e+00,3.275732398033142090e-01
1.362363636363636310e+01,1.026262626262626654e+00,2.988130450248718262e-01
1.362363636363636310e+01,9.236363636363638108e-01,2.697599232196807861e-01
1.362363636363636310e+01,8.210101010101009678e-01,2.404444217681884766e-01
1.362363636363636310e+01,7.183838383838399011e-01,2.108979523181915283e-01
1.362363636363636310e+01,6.157575757575770581e-01,1.811504960060119629e-01
1.362363636363636310e+01,5.131313131313142151e-01,1.512337327003479004e-01
1.362363636363636310e+01,4.105050505050513721e-01,1.211786568164825439e-01
1.362363636363636310e+01,3.078787878787885290e-01,9.101676940917968750e-02
1.362363636363636310e+01,2.052525252525256860e-01,6.078043580055236816e-02
1.362363636363636310e+01,1.026262626262628430e-01,3.050073981285095215e-02
1.362363636363636310e+01,0.000000000000000000e+00,2.099275588989257812e-04
1.385454545454545361e+01,1.016000000000000014e+01,-1.386404037475585938e-04
1.385454545454545361e+01,1.005737373737373730e+01,2.959048748016357422e-02
1.385454545454545361e+01,9.954747474747474456e+00,5.924952030181884766e-02
1.385454545454545361e+01,9.852121212121211613e+00,8.880805969238281250e-02
1.385454545454545361e+01,9.749494949494948770e+00,1.182371973991394043e-01
1.385454545454545361e+01,9.646868686868687703e+00,1.475098133087158203e-01
1.385454545454545361e+01,9.544242424242424860e+00,1.765985488891601562e-01
1.385454545454545361e+01,9.441616161616162017e+00,2.054783105850219727e-01
1.385454545454545361e+01,9.338989898989899174e+00,2.341246604919433594e-01
1.385454545454545361e+01,9.236363636363636331e+00,2.625138163566589355e-01
1.385454545454545361e+01,9.133737373737373488e+00,2.906226515769958496e-01
1.385454545454545361e+01,9.031111111111110645e+00,3.184296488761901855e-01
1.385454545454545361e+01,8.928484848484849579e+00,3.459119796752929688e-01
1.385454545454545361e+01,8.825858585858586736e+00,3.730494976043701172e-01
1.385454545454545361e+01,8.723232323232323893e+00,3.998197913169860840e-01
1.385454545454545361e+01,8.620606060606061050e+00,4.262032508850097656e-01
1.385454545454545361e+01,8.517979797979798207e+00,4.521787166595458984e-01
1.385454545454545361e+01,8.415353535353535364e+00,4.777253866195678711e-01
1.385454545454545361e+01,8.312727272727272521e+00,5.028225779533386230e-01
1.385454545454545361e+01,8.210101010101009678e+00,5.274491310119628906e-01
1.385454545454545361e+01,8.107474747474746835e+00,5.515841245651245117e-01
1.385454545454545361e+01,8.004848484848483992e+00,5.752064585685729980e-01
1.385454545454545361e+01,7.902222222222222925e+00,5.982946157455444336e-01
1.385454545454545361e+01,7.799595959595960082e+00,6.208277344703674316e-01
1.385454545454545361e+01,7.696969696969697239e+00,6.427834630012512207e-01
1.385454545454545361e+01,7.594343434343434396e+00,6.641394495964050293e-01
1.385454545454545361e+01,7.491717171717171553e+00,6.848751306533813477e-01
1.385454545454545361e+01,7.389090909090909598e+00,7.049674987792968750e-01
1.385454545454545361e+01,7.286464646464646755e+00,7.243949174880981445e-01
1.385454545454545361e+01,7.183838383838383912e+00,7.431365251541137695e-01
1.385454545454545361e+01,7.081212121212121957e+00,7.611700296401977539e-01
1.385454545454545361e+01,6.978585858585859114e+00,7.784739136695861816e-01
1.385454545454545361e+01,6.875959595959596271e+00,7.950285673141479492e-01
1.385454545454545361e+01,6.773333333333333428e+00,8.108133077621459961e-01
1.385454545454545361e+01,6.670707070707070585e+00,8.258078694343566895e-01
1.385454545454545361e+01,6.568080808080808630e+00,8.399929404258728027e-01
1.385454545454545361e+01,6.465454545454545787e+00,8.533512353897094727e-01
1.385454545454545361e+01,6.362828282828282944e+00,8.658638596534729004e-01
1.385454545454545361e+01,6.260202020202020989e+00,8.775151371955871582e-01
1.385454545454545361e+01,6.157575757575758146e+00,8.882888555526733398e-01
1.385454545454545361e+01,6.054949494949495303e+00,8.981699347496032715e-01
1.385454545454545361e+01,5.952323232323232460e+00,9.071455597877502441e-01
1.385454545454545361e+01,5.849696969696969617e+00,9.152022600173950195e-01
1.385454545454545361e+01,5.747070707070707662e+00,9.223289489746093750e-01
1.385454545454545361e+01,5.644444444444444819e+00,9.285159111022949219e-01
1.385454545454545361e+01,5.541818181818181976e+00,9.337533712387084961e-01
1.385454545454545361e+01,5.439191919191920022e+00,9.380332827568054199e-01
1.385454545454545361e+01,5.336565656565657179e+00,9.413502216339111328e-01
1.385454545454545361e+01,5.233939393939394336e+00,9.436985850334167480e-01
1.385454545454545361e+01,5.131313131313131493e+00,9.450744986534118652e-01
1.385454545454545361e+01,5.028686868686868650e+00,9.454746246337890625e-01
1.385454545454545361e+01,4.926060606060606695e+00,9.448981881141662598e-01
1.385454545454545361e+01,4.823434343434343852e+00,9.433445930480957031e-01
1.385454545454545361e+01,4.720808080808081009e+00,9.408153891563415527e-01
1.385454545454545361e+01,4.618181818181819054e+00,9.373126029968261719e-01
1.385454545454545361e+01,4.515555555555556211e+00,9.328401684761047363e-01
1.385454545454545361e+01,4.412929292929293368e+00,9.274022579193115234e-01
1.385454545454545361e+01,4.310303030303030525e+00,9.210050702095031738e-01
1.385454545454545361e+01,4.207676767676767682e+00,9.136556982994079590e-01
1.385454545454545361e+01,4.105050505050505727e+00,9.053621292114257812e-01
1.385454545454545361e+01,4.002424242424242884e+00,8.961341977119445801e-01
1.385454545454545361e+01,3.899797979797980041e+00,8.859809041023254395e-01
1.385454545454545361e+01,3.797171717171718086e+00,8.749154210090637207e-01
1.385454545454545361e+01,3.694545454545455243e+00,8.629483580589294434e-01
1.385454545454545361e+01,3.591919191919192400e+00,8.500937819480895996e-01
1.385454545454545361e+01,3.489292929292929557e+00,8.363661170005798340e-01
1.385454545454545361e+01,3.386666666666666714e+00,8.217808008193969727e-01
1.385454545454545361e+01,3.284040404040404759e+00,8.063523769378662109e-01
1.385454545454545361e+01,3.181414141414141916e+00,7.900991439819335938e-01
1.385454545454545361e+01,3.078787878787879073e+00,7.730380296707153320e-01
1.385454545454545361e+01,2.976161616161617118e+00,7.551881074905395508e-01
1.385454545454545361e+01,2.873535353535354275e+00,7.365681529045104980e-01
1.385454545454545361e+01,2.770909090909091432e+00,7.171984314918518066e-01
1.385454545454545361e+01,2.668282828282828589e+00,6.970998644828796387e-01
1.385454545454545361e+01,2.565656565656565746e+00,6.762934327125549316e-01
1.385454545454545361e+01,2.463030303030303791e+00,6.548012495040893555e-01
1.385454545454545361e+01,2.360404040404040948e+00,6.326459646224975586e-01
1.385454545454545361e+01,2.257777777777778105e+00,6.098516583442687988e-01
1.385454545454545361e+01,2.155151515151516151e+00,5.864416956901550293e-01
1.385454545454545361e+01,2.052525252525253308e+00,5.624402761459350586e-01
1.385454545454545361e+01,1.949898989898990465e+00,5.378731489181518555e-01
1.385454545454545361e+01,1.847272727272727622e+00,5.127652287483215332e-01
1.385454545454545361e+01,1.744646464646464779e+00,4.871428012847900391e-01
1.385454545454545361e+01,1.642020202020201936e+00,4.610326886177062988e-01
1.385454545454545361e+01,1.539393939393939092e+00,4.344624280929565430e-01
1.385454545454545361e+01,1.436767676767678026e+00,4.074585139751434326e-01
1.385454545454545361e+01,1.334141414141415183e+00,3.800499141216278076e-01
1.385454545454545361e+01,1.231515151515152340e+00,3.522640466690063477e-01
1.385454545454545361e+01,1.128888888888889497e+00,3.241302967071533203e-01
1.385454545454545361e+01,1.026262626262626654e+00,2.956770658493041992e-01
1.385454545454545361e+01,9.236363636363638108e-01,2.669349312782287598e-01
1.385454545454545361e+01,8.210101010101009678e-01,2.379329502582550049e-01
1.385454545454545361e+01,7.183838383838399011e-01,2.087012529373168945e-01
1.385454545454545361e+01,6.157575757575770581e-01,1.792706847190856934e-01
1.385454545454545361e+01,5.131313131313142151e-01,1.496711373329162598e-01
1.385454545454545361e+01,4.105050505050513721e-01,1.199338436126708984e-01
1.385454545454545361e+01,3.078787878787885290e-01,9.008979797363281250e-02
1.385454545454545361e+01,2.052525252525256860e-01,6.016948819160461426e-02
1.385454545454545361e+01,1.026262626262628430e-01,3.020516037940979004e-02
1.385454545454545361e+01,0.000000000000000000e+00,2.268552780151367188e-04
1.408545454545454412e+01,1.016000000000000014e+01,-1.699328422546386719e-04
1.408545454545454412e+01,1.005737373737373730e+01,2.922242879867553711e-02
1.408545454545454412e+01,9.954747474747474456e+00,5.854767560958862305e-02
1.408545454545454412e+01,9.852121212121211613e+00,8.777499198913574219e-02
1.408545454545454412e+01,9.749494949494948770e+00,1.168761253356933594e-01
1.408545454545454412e+01,9.646868686868687703e+00,1.458220481872558594e-01
1.408545454545454412e+01,9.544242424242424860e+00,1.745870709419250488e-01
1.408545454545454412e+01,9.441616161616162017e+00,2.031456232070922852e-01
1.408545454545454412e+01,9.338989898989899174e+00,2.314726114273071289e-01
1.408545454545454412e+01,9.236363636363636331e+00,2.595449090003967285e-01
1.408545454545454412e+01,9.133737373737373488e+00,2.873394489288330078e-01
1.408545454545454412e+01,9.031111111111110645e+00,3.148326277732849121e-01
1.408545454545454412e+01,8.928484848484849579e+00,3.420050144195556641e-01
1.408545454545454412e+01,8.825858585858586736e+00,3.688348531723022461e-01
1.408545454545454412e+01,8.723232323232323893e+00,3.953003883361816406e-01
1.408545454545454412e+01,8.620606060606061050e+00,4.213817119598388672e-01
1.408545454545454412e+01,8.517979797979798207e+00,4.470579624176025391e-01
1.408545454545454412e+01,8.415353535353535364e+00,4.723091125488281250e-01
1.408545454545454412e+01,8.312727272727272521e+00,4.971145391464233398e-01
1.408545454545454412e+01,8.210101010101009678e+00,5.214534997940063477e-01
1.408545454545454412e+01,8.107474747474746835e+00,5.453059673309326172e-01
1.408545454545454412e+01,8.004848484848483992e+00,5.686507225036621094e-01
1.408545454545454412e+01,7.902222222222222925e+00,5.914667844772338867e-01
1.408545454545454412e+01,7.799595959595960082e+00,6.137331724166870117e-01
1.408545454545454412e+01,7.696969696969697239e+00,6.354291439056396484e-01
1.408545454545454412e+01,7.594343434343434396e+00,6.565324068069458008e-01
1.408545454545454412e+01,7.491717171717171553e+00,6.770220994949340820e-01
1.408545454545454412e+01,7.389090909090909598e+00,6.968765258789062500e-01
1.408545454545454412e+01,7.286464646464646755e+00,7.160746455192565918e-01
1.408545454545454412e+01,7.183838383838383912e+00,7.345945835113525391e-01
1.408545454545454412e+01,7.081212121212121957e+00,7.524156570434570312e-01
1.408545454545454412e+01,6.978585858585859114e+00,7.695170044898986816e-01
1.408545454545454412e+01,6.875959595959596271e+00,7.858782410621643066e-01
1.408545454545454412e+01,6.773333333333333428e+00,8.014789223670959473e-01
1.408545454545454412e+01,6.670707070707070585e+00,8.162993788719177246e-01
1.408545454545454412e+01,6.568080808080808630e+00,8.303215503692626953e-01
1.408545454545454412e+01,6.465454545454545787e+00,8.435267210006713867e-01
1.408545454545454412e+01,6.362828282828282944e+00,8.558976650238037109e-01
1.408545454545454412e+01,6.260202020202020989e+00,8.674173355102539062e-01
1.408545454545454412e+01,6.157575757575758146e+00,8.780704736709594727e-01
1.408545454545454412e+01,6.054949494949495303e+00,8.878422975540161133e-01
1.408545454545454412e+01,5.952323232323232460e+00,8.967195749282836914e-01
1.408545454545454412e+01,5.849696969696969617e+00,9.046889543533325195e-01
1.408545454545454412e+01,5.747070707070707662e+00,9.117388725280761719e-01
1.408545454545454412e+01,5.644444444444444819e+00,9.178605079650878906e-01
1.408545454545454412e+01,5.541818181818181976e+00,9.230434894561767578e-01
1.408545454545454412e+01,5.439191919191920022e+00,9.272802472114562988e-01
1.408545454545454412e+01,5.336565656565657179e+00,9.305641651153564453e-01
1.408545454545454412e+01,5.233939393939394336e+00,9.328905940055847168e-01
1.408545454545454412e+01,5.131313131313131493e+00,9.342548251152038574e-01
1.408545454545454412e+01,5.028686868686868650e+00,9.346541762351989746e-01
1.408545454545454412e+01,4.926060606060606695e+00,9.340876340866088867e-01
1.408545454545454412e+01,4.823434343434343852e+00,9.325543642044067383e-01
1.408545454545454412e+01,4.720808080808081009e+00,9.300557374954223633e-01
1.408545454545454412e+01,4.618181818181819054e+00,9.265937805175781250e-01
1.408545454545454412e+01,4.515555555555556211e+00,9.221720695495605469e-01
1.408545454545454412e+01,4.412929292929293368e+00,9.167957305908203125e-01
1.408545454545454412e+01,4.310303030303030525e+00,9.104698896408081055e-01
1.408545454545454412e+01,4.207676767676767682e+00,9.032016396522521973e-01
1.408545454545454412e+01,4.105050505050505727e+00,8.949988484382629395e-01
1.408545454545454412e+01,4.002424242424242884e+00,8.858714103698730469e-01
1.408545454545454412e+01,3.899797979797980041e+00,8.758294582366943359e-01
1.408545454545454412e+01,3.797171717171718086e+00,8.648833036422729492e-01
1.408545454545454412e+01,3.694545454545455243e+00,8.530467748641967773e-01
1.408545454545454412e+01,3.591919191919192400e+00,8.403315544128417969e-01
1.408545454545454412e+01,3.489292929292929557e+00,8.267531991004943848e-01
1.408545454545454412e+01,3.386666666666666714e+00,8.123253583908081055e-01
1.408545454545454412e+01,3.284040404040404759e+00,7.970656752586364746e-01
1.408545454545454412e+01,3.181414141414141916e+00,7.809897661209106445e-01
1.408545454545454412e+01,3.078787878787879073e+00,7.641158103942871094e-01
1.408545454545454412e+01,2.976161616161617118e+00,7.464622259140014648e-01
1.408545454545454412e+01,2.873535353535354275e+00,7.280477285385131836e-01
1.408545454545454412e+01,2.770909090909091432e+00,7.088927030563354492e-01
1.408545454545454412e+01,2.668282828282828589e+00,6.890177130699157715e-01
1.408545454545454412e+01,2.565656565656565746e+00,6.684440970420837402e-01
1.408545454545454412e+01,2.463030303030303791e+00,6.471933722496032715e-01
1.408545454545454412e+01,2.360404040404040948e+00,6.252883672714233398e-01
1.408545454545454412e+01,2.257777777777778105e+00,6.027524471282958984e-01
1.408545454545454412e+01,2.155151515151516151e+00,5.796089768409729004e-01
1.408545454545454412e+01,2.052525252525253308e+00,5.558829903602600098e-01
1.408545454545454412e+01,1.949898989898990465e+00,5.315983295440673828e-01
1.408545454545454412e+01,1.847272727272727622e+00,5.067806243896484375e-01
1.408545454545454412e+01,1.744646464646464779e+00,4.814558029174804688e-01
1.408545454545454412e+01,1.642020202020201936e+00,4.556498527526855469e-01
1.408545454545454412e+01,1.539393939393939092e+00,4.293895959854125977e-01
