x_1,x_2,u_true
1.223818181818181827e+01,8.620606060606061050e+00,4.554031427289911838e-01
1.223818181818181827e+01,8.517979797979798207e+00,4.832010176321638317e-01
1.223818181818181827e+01,8.415353535353535364e+00,5.105123500697767991e-01
1.223818181818181827e+01,8.312727272727272521e+00,5.373096398451487898e-01
1.223818181818181827e+01,8.210101010101009678e+00,5.635659043589843487e-01
1.223818181818181827e+01,8.107474747474746835e+00,5.892547057785664233e-01
1.223818181818181827e+01,8.004848484848483992e+00,6.143501776584124885e-01
1.223818181818181827e+01,7.902222222222222925e+00,6.388270509855903390e-01
1.223818181818181827e+01,7.799595959595960082e+00,6.626606796234764118e-01
1.223818181818181827e+01,7.696969696969697239e+00,6.858270651283225883e-01
1.223818181818181827e+01,7.594343434343434396e+00,7.083028809136551196e-01
1.223818181818181827e+01,7.491717171717171553e+00,7.300654957381721433e-01
1.223818181818181827e+01,7.389090909090909598e+00,7.510929964934824898e-01
1.223818181818181827e+01,7.286464646464646755e+00,7.713642102687514601e-01
1.223818181818181827e+01,7.183838383838383912e+00,7.908587256700237988e-01
1.223818181818181827e+01,7.081212121212121957e+00,8.095569133727698041e-01
1.223818181818181827e+01,6.978585858585859114e+00,8.274399458869508006e-01
1.223818181818181827e+01,6.875959595959596271e+00,8.444898165147045610e-01
1.223818181818181827e+01,6.773333333333333428e+00,8.606893574815641657e-01
1.223818181818181827e+01,6.670707070707070585e+00,8.760222572229529048e-01
1.223818181818181827e+01,6.568080808080808630e+00,8.904730768085447057e-01
1.223818181818181827e+01,6.465454545454545787e+00,9.040272654879611958e-01
1.223818181818181827e+01,6.362828282828282944e+00,9.166711753421412645e-01
1.223818181818181827e+01,6.260202020202020989e+00,9.283920750256399179e-01
1.223818181818181827e+01,6.157575757575758146e+00,9.391781625860141647e-01
1.223818181818181827e+01,6.054949494949495303e+00,9.490185773473881481e-01
1.223818181818181827e+01,5.952323232323232460e+00,9.579034108462335384e-01
1.223818181818181827e+01,5.849696969696969617e+00,9.658237168083518842e-01
1.223818181818181827e+01,5.747070707070707662e+00,9.727715201570149572e-01
1.223818181818181827e+01,5.644444444444444819e+00,9.787398250431907920e-01
1.223818181818181827e+01,5.541818181818181976e+00,9.837226218897707763e-01
1.223818181818181827e+01,5.439191919191920022e+00,9.877148934427034677e-01
1.223818181818181827e+01,5.336565656565657179e+00,9.907126198229458947e-01
1.223818181818181827e+01,5.233939393939394336e+00,9.927127825741393075e-01
1.223818181818181827e+01,5.131313131313131493e+00,9.937133677019399647e-01
1.223818181818181827e+01,5.028686868686868650e+00,9.937133677019399647e-01
1.223818181818181827e+01,4.926060606060606695e+00,9.927127825741393075e-01
1.223818181818181827e+01,4.823434343434343852e+00,9.907126198229458947e-01
1.223818181818181827e+01,4.720808080808081009e+00,9.877148934427034677e-01
1.223818181818181827e+01,4.618181818181819054e+00,9.837226218897706653e-01
1.223818181818181827e+01,4.515555555555556211e+00,9.787398250431907920e-01
1.223818181818181827e+01,4.412929292929293368e+00,9.727715201570149572e-01
1.223818181818181827e+01,4.310303030303030525e+00,9.658237168083517732e-01
1.223818181818181827e+01,4.207676767676767682e+00,9.579034108462334274e-01
1.223818181818181827e+01,4.105050505050505727e+00,9.490185773473881481e-01
1.223818181818181827e+01,4.002424242424242884e+00,9.391781625860140537e-01
1.223818181818181827e+01,3.899797979797980041e+00,9.283920750256398069e-01
1.223818181818181827e+01,3.797171717171718086e+00,9.166711753421412645e-01
1.223818181818181827e+01,3.694545454545455243e+00,9.040272654879611958e-01
1.223818181818181827e+01,3.591919191919192400e+00,8.904730768085447057e-01
1.223818181818181827e+01,3.489292929292929557e+00,8.760222572229526827e-01
1.223818181818181827e+01,3.386666666666666714e+00,8.606893574815640546e-01
1.223818181818181827e+01,3.284040404040404759e+00,8.444898165147043390e-01
1.223818181818181827e+01,3.181414141414141916e+00,8.274399458869508006e-01
1.223818181818181827e+01,3.078787878787879073e+00,8.095569133727696931e-01
1.223818181818181827e+01,2.976161616161617118e+00,7.908587256700236878e-01
1.223818181818181827e+01,2.873535353535354275e+00,7.713642102687513491e-01
1.223818181818181827e+01,2.770909090909091432e+00,7.510929964934824898e-01
1.223818181818181827e+01,2.668282828282828589e+00,7.300654957381718102e-01
1.223818181818181827e+01,2.565656565656565746e+00,7.083028809136548976e-01
1.223818181818181827e+01,2.463030303030303791e+00,6.858270651283224772e-01
1.223818181818181827e+01,2.360404040404040948e+00,6.626606796234764118e-01
1.223818181818181827e+01,2.257777777777778105e+00,6.388270509855901169e-01
1.223818181818181827e+01,2.155151515151516151e+00,6.143501776584120444e-01
1.223818181818181827e+01,2.052525252525253308e+00,5.892547057785662012e-01
1.223818181818181827e+01,1.949898989898990465e+00,5.635659043589840156e-01
1.223818181818181827e+01,1.847272727272727622e+00,5.373096398451482347e-01
1.223818181818181827e+01,1.744646464646464779e+00,5.105123500697764660e-01
1.223818181818181827e+01,1.642020202020201936e+00,4.832010176321633321e-01
1.223818181818181827e+01,1.539393939393939092e+00,4.554031427289909062e-01
1.223818181818181827e+01,1.436767676767678026e+00,4.271467154639623232e-01
1.223818181818181827e+01,1.334141414141415183e+00,3.984601876641375995e-01
1.223818181818181827e+01,1.231515151515152340e+00,3.693724442313590095e-01
1.223818181818181827e+01,1.128888888888889497e+00,3.399127740576007861e-01
1.223818181818181827e+01,1.026262626262626654e+00,3.101108405335386009e-01
1.223818181818181827e+01,9.236363636363638108e-01,2.799966516800294625e-01
1.223818181818181827e+01,8.210101010101009678e-01,2.496005299325784466e-01
1.223818181818181827e+01,7.183838383838399011e-01,2.189530816092167265e-01
1.223818181818181827e+01,6.157575757575770581e-01,1.880851660925320357e-01
1.223818181818181827e+01,5.131313131313142151e-01,1.570278647568889296e-01
1.223818181818181827e+01,4.105050505050513721e-01,1.258124496721178265e-01
1.223818181818181827e+01,3.078787878787885290e-01,9.447035211519155817e-02
1.223818181818181827e+01,2.052525252525256860e-01,6.303313092159414099e-02
1.223818181818181827e+01,1.026262626262628430e-01,3.153244070824839929e-02
1.223818181818181827e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.246909090909090878e+01,1.016000000000000014e+01,5.607871880702432916e-16
1.246909090909090878e+01,1.005737373737373730e+01,3.140498888296010954e-02
1.246909090909090878e+01,9.954747474747474456e+00,6.277835560420143290e-02
1.246909090909090878e+01,9.852121212121211613e+00,9.408850984284311547e-02
1.246909090909090878e+01,9.749494949494948770e+00,1.253039249276140521e-01
1.246909090909090878e+01,9.646868686868687703e+00,1.563931695815413692e-01
1.246909090909090878e+01,9.544242424242424860e+00,1.873249395705822440e-01
1.246909090909090878e+01,9.441616161616162017e+00,2.180680892243303248e-01
1.246909090909090878e+01,9.338989898989899174e+00,2.485916627970702619e-01
1.246909090909090878e+01,9.236363636363636331e+00,2.788649256375861363e-01
1.246909090909090878e+01,9.133737373737373488e+00,3.088573951363529080e-01
1.246909090909090878e+01,9.031111111111110645e+00,3.385388714189372927e-01
1.246909090909090878e+01,8.928484848484849579e+00,3.678794677547136405e-01
1.246909090909090878e+01,8.825858585858586736e+00,3.968496406502686202e-01
1.246909090909090878e+01,8.723232323232323893e+00,4.254202195971927281e-01
1.246909090909090878e+01,8.620606060606061050e+00,4.535624364443099910e-01
1.246909090909090878e+01,8.517979797979798207e+00,4.812479543647696367e-01
1.246909090909090878e+01,8.415353535353535364e+00,5.084488963888258439e-01
1.246909090909090878e+01,8.312727272727272521e+00,5.351378734735862119e-01
1.246909090909090878e+01,8.210101010101009678e+00,5.612880120814535134e-01
1.246909090909090878e+01,8.107474747474746835e+00,5.868729812395023782e-01
1.246909090909090878e+01,8.004848484848483992e+00,6.118670190525357100e-01
1.246909090909090878e+01,7.902222222222222925e+00,6.362449586431286885e-01
1.246909090909090878e+01,7.799595959595960082e+00,6.599822534925441353e-01
1.246909090909090878e+01,7.696969696969697239e+00,6.830550021569931074e-01
1.246909090909090878e+01,7.594343434343434396e+00,7.054399723343627304e-01
1.246909090909090878e+01,7.491717171717171553e+00,7.271146242571779883e-01
1.246909090909090878e+01,7.389090909090909598e+00,7.480571333882330975e-01
1.246909090909090878e+01,7.286464646464646755e+00,7.682464123960547342e-01
1.246909090909090878e+01,7.183838383838383912e+00,7.876621323880532710e-01
1.246909090909090878e+01,7.081212121212121957e+00,8.062847433799967822e-01
1.246909090909090878e+01,6.978585858585859114e+00,8.240954939811879765e-01
1.246909090909090878e+01,6.875959595959596271e+00,8.410764502755240235e-01
1.246909090909090878e+01,6.773333333333333428e+00,8.572105138794300361e-01
1.246909090909090878e+01,6.670707070707070585e+00,8.724814391584837514e-01
1.246909090909090878e+01,6.568080808080808630e+00,8.868738495853890624e-01
1.246909090909090878e+01,6.465454545454545787e+00,9.003732532228393426e-01
1.246909090909090878e+01,6.362828282828282944e+00,9.129660573156667125e-01
1.246909090909090878e+01,6.260202020202020989e+00,9.246395819775959923e-01
1.246909090909090878e+01,6.157575757575758146e+00,9.353820729588151472e-01
1.246909090909090878e+01,6.054949494949495303e+00,9.451827134815077303e-01
1.246909090909090878e+01,5.952323232323232460e+00,9.540316351314325205e-01
1.246909090909090878e+01,5.849696969696969617e+00,9.619199277945786886e-01
1.246909090909090878e+01,5.747070707070707662e+00,9.688396486288963771e-01
1.246909090909090878e+01,5.644444444444444819e+00,9.747838300620651486e-01
1.246909090909090878e+01,5.541818181818181976e+00,9.797464868072487398e-01
1.246909090909090878e+01,5.439191919191920022e+00,9.837226218897706653e-01
1.246909090909090878e+01,5.336565656565657179e+00,9.867082316786457419e-01
1.246909090909090878e+01,5.233939393939394336e+00,9.887003099178955923e-01
1.246909090909090878e+01,5.131313131313131493e+00,9.896968507535948145e-01
1.246909090909090878e+01,5.028686868686868650e+00,9.896968507535948145e-01
1.246909090909090878e+01,4.926060606060606695e+00,9.887003099178955923e-01
1.246909090909090878e+01,4.823434343434343852e+00,9.867082316786457419e-01
1.246909090909090878e+01,4.720808080808081009e+00,9.837226218897706653e-01
1.246909090909090878e+01,4.618181818181819054e+00,9.797464868072486288e-01
1.246909090909090878e+01,4.515555555555556211e+00,9.747838300620651486e-01
1.246909090909090878e+01,4.412929292929293368e+00,9.688396486288963771e-01
1.246909090909090878e+01,4.310303030303030525e+00,9.619199277945785775e-01
1.246909090909090878e+01,4.207676767676767682e+00,9.540316351314324095e-01
1.246909090909090878e+01,4.105050505050505727e+00,9.451827134815077303e-01
1.246909090909090878e+01,4.002424242424242884e+00,9.353820729588150362e-01
1.246909090909090878e+01,3.899797979797980041e+00,9.246395819775958813e-01
1.246909090909090878e+01,3.797171717171718086e+00,9.129660573156667125e-01
1.246909090909090878e+01,3.694545454545455243e+00,9.003732532228392316e-01
1.246909090909090878e+01,3.591919191919192400e+00,8.868738495853890624e-01
1.246909090909090878e+01,3.489292929292929557e+00,8.724814391584835294e-01
1.246909090909090878e+01,3.386666666666666714e+00,8.572105138794299251e-01
1.246909090909090878e+01,3.284040404040404759e+00,8.410764502755238015e-01
1.246909090909090878e+01,3.181414141414141916e+00,8.240954939811879765e-01
1.246909090909090878e+01,3.078787878787879073e+00,8.062847433799966712e-01
1.246909090909090878e+01,2.976161616161617118e+00,7.876621323880531600e-01
1.246909090909090878e+01,2.873535353535354275e+00,7.682464123960547342e-01
1.246909090909090878e+01,2.770909090909091432e+00,7.480571333882330975e-01
1.246909090909090878e+01,2.668282828282828589e+00,7.271146242571775442e-01
1.246909090909090878e+01,2.565656565656565746e+00,7.054399723343625084e-01
1.246909090909090878e+01,2.463030303030303791e+00,6.830550021569929964e-01
1.246909090909090878e+01,2.360404040404040948e+00,6.599822534925441353e-01
1.246909090909090878e+01,2.257777777777778105e+00,6.362449586431284665e-01
1.246909090909090878e+01,2.155151515151516151e+00,6.118670190525352659e-01
1.246909090909090878e+01,2.052525252525253308e+00,5.868729812395021561e-01
1.246909090909090878e+01,1.949898989898990465e+00,5.612880120814532914e-01
1.246909090909090878e+01,1.847272727272727622e+00,5.351378734735856568e-01
1.246909090909090878e+01,1.744646464646464779e+00,5.084488963888255109e-01
1.246909090909090878e+01,1.642020202020201936e+00,4.812479543647691371e-01
1.246909090909090878e+01,1.539393939393939092e+00,4.535624364443097134e-01
1.246909090909090878e+01,1.436767676767678026e+00,4.254202195971928391e-01
1.246909090909090878e+01,1.334141414141415183e+00,3.968496406502688978e-01
1.246909090909090878e+01,1.231515151515152340e+00,3.678794677547137515e-01
1.246909090909090878e+01,1.128888888888889497e+00,3.385388714189368486e-01
1.246909090909090878e+01,1.026262626262626654e+00,3.088573951363522974e-01
1.246909090909090878e+01,9.236363636363638108e-01,2.788649256375857477e-01
1.246909090909090878e+01,8.210101010101009678e-01,2.485916627970697901e-01
1.246909090909090878e+01,7.183838383838399011e-01,2.180680892243305469e-01
1.246909090909090878e+01,6.157575757575770581e-01,1.873249395705823273e-01
1.246909090909090878e+01,5.131313131313142151e-01,1.563931695815416745e-01
1.246909090909090878e+01,4.105050505050513721e-01,1.253039249276137745e-01
1.246909090909090878e+01,3.078787878787885290e-01,9.408850984284264363e-02
1.246909090909090878e+01,2.052525252525256860e-01,6.277835560420123862e-02
1.246909090909090878e+01,1.026262626262628430e-01,3.140498888295972790e-02
1.246909090909090878e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999999929e+01,1.016000000000000014e+01,5.579466631395969181e-16
1.269999999999999929e+01,1.005737373737373730e+01,3.124591489595321056e-02
1.269999999999999929e+01,9.954747474747474456e+00,6.246036780420843176e-02
1.269999999999999929e+01,9.852121212121211613e+00,9.361192841662392683e-02
1.269999999999999929e+01,9.749494949494948770e+00,1.246692297522667969e-01
1.269999999999999929e+01,9.646868686868687703e+00,1.556009997413068391e-01
1.269999999999999929e+01,9.544242424242424860e+00,1.863760927133401579e-01
1.269999999999999929e+01,9.441616161616162017e+00,2.169635207584356407e-01
1.269999999999999929e+01,9.338989898989899174e+00,2.473324849293379035e-01
1.269999999999999929e+01,9.236363636363636331e+00,2.774524062533929025e-01
1.269999999999999929e+01,9.133737373737373488e+00,3.072929565229846061e-01
1.269999999999999929e+01,9.031111111111110645e+00,3.368240888334657623e-01
1.269999999999999929e+01,8.928484848484849579e+00,3.660160678378465704e-01
1.269999999999999929e+01,8.825858585858586736e+00,3.948394996877686580e-01
1.269999999999999929e+01,8.723232323232323893e+00,4.232653616306167876e-01
1.269999999999999929e+01,8.620606060606061050e+00,4.512650312329708480e-01
1.269999999999999929e+01,8.517979797979798207e+00,4.788103152009724472e-01
1.269999999999999929e+01,8.415353535353535364e+00,5.058734777685787165e-01
1.269999999999999929e+01,8.312727272727272521e+00,5.324272686251309006e-01
1.269999999999999929e+01,8.210101010101009678e+00,5.584449503541042414e-01
1.269999999999999929e+01,8.107474747474746835e+00,5.839003253554224671e-01
1.269999999999999929e+01,8.004848484848483992e+00,6.087677622242192443e-01
1.269999999999999929e+01,7.902222222222222925e+00,6.330222215594891733e-01
1.269999999999999929e+01,7.799595959595960082e+00,6.566392811766449400e-01
1.269999999999999929e+01,7.696969696969697239e+00,6.795951606985847215e-01
1.269999999999999929e+01,7.594343434343434396e+00,7.018667455005156430e-01
1.269999999999999929e+01,7.491717171717171553e+00,7.234316099844242398e-01
1.269999999999999929e+01,7.389090909090909598e+00,7.442680401597496775e-01
1.269999999999999929e+01,7.286464646464646755e+00,7.643550555075352415e-01
1.269999999999999929e+01,7.183838383838383912e+00,7.836724301060279396e-01
1.269999999999999929e+01,7.081212121212121957e+00,8.022007129964712213e-01
1.269999999999999929e+01,6.978585858585859114e+00,8.199212477685698941e-01
1.269999999999999929e+01,6.875959595959596271e+00,8.368161913459138956e-01
1.269999999999999929e+01,6.773333333333333428e+00,8.528685319524432762e-01
1.269999999999999929e+01,6.670707070707070585e+00,8.680621062418666378e-01
1.269999999999999929e+01,6.568080808080808630e+00,8.823816155727779442e-01
1.269999999999999929e+01,6.465454545454545787e+00,8.958126414130945792e-01
1.269999999999999929e+01,6.362828282828282944e+00,9.083416598582941814e-01
1.269999999999999929e+01,6.260202020202020989e+00,9.199560552488418308e-01
1.269999999999999929e+01,6.157575757575758146e+00,9.306441328730896689e-01
1.269999999999999929e+01,6.054949494949495303e+00,9.403951307428592976e-01
1.269999999999999929e+01,5.952323232323232460e+00,9.491992304298529914e-01
1.269999999999999929e+01,5.849696969696969617e+00,9.570475669519770134e-01
1.269999999999999929e+01,5.747070707070707662e+00,9.639322376996288799e-01
1.269999999999999929e+01,5.644444444444444819e+00,9.698463103929541029e-01
1.269999999999999929e+01,5.541818181818181976e+00,9.747838300620652596e-01
1.269999999999999929e+01,5.439191919191920022e+00,9.787398250431907920e-01
1.269999999999999929e+01,5.336565656565657179e+00,9.817103119847204740e-01
1.269999999999999929e+01,5.233939393939394336e+00,9.836922998581011379e-01
1.269999999999999929e+01,5.131313131313131493e+00,9.846837929695505531e-01
1.269999999999999929e+01,5.028686868686868650e+00,9.846837929695505531e-01
1.269999999999999929e+01,4.926060606060606695e+00,9.836922998581011379e-01
1.269999999999999929e+01,4.823434343434343852e+00,9.817103119847204740e-01
1.269999999999999929e+01,4.720808080808081009e+00,9.787398250431907920e-01
1.269999999999999929e+01,4.618181818181819054e+00,9.747838300620651486e-01
1.269999999999999929e+01,4.515555555555556211e+00,9.698463103929541029e-01
1.269999999999999929e+01,4.412929292929293368e+00,9.639322376996288799e-01
1.269999999999999929e+01,4.310303030303030525e+00,9.570475669519769024e-01
1.269999999999999929e+01,4.207676767676767682e+00,9.491992304298528804e-01
1.269999999999999929e+01,4.105050505050505727e+00,9.403951307428592976e-01
1.269999999999999929e+01,4.002424242424242884e+00,9.306441328730895579e-01
1.269999999999999929e+01,3.899797979797980041e+00,9.199560552488417198e-01
1.269999999999999929e+01,3.797171717171718086e+00,9.083416598582941814e-01
1.269999999999999929e+01,3.694545454545455243e+00,8.958126414130944681e-01
1.269999999999999929e+01,3.591919191919192400e+00,8.823816155727779442e-01
1.269999999999999929e+01,3.489292929292929557e+00,8.680621062418664158e-01
1.269999999999999929e+01,3.386666666666666714e+00,8.528685319524431652e-01
1.269999999999999929e+01,3.284040404040404759e+00,8.368161913459136736e-01
1.269999999999999929e+01,3.181414141414141916e+00,8.199212477685698941e-01
1.269999999999999929e+01,3.078787878787879073e+00,8.022007129964711103e-01
1.269999999999999929e+01,2.976161616161617118e+00,7.836724301060278286e-01
1.269999999999999929e+01,2.873535353535354275e+00,7.643550555075351305e-01
1.269999999999999929e+01,2.770909090909091432e+00,7.442680401597496775e-01
1.269999999999999929e+01,2.668282828282828589e+00,7.234316099844237957e-01
1.269999999999999929e+01,2.565656565656565746e+00,7.018667455005154210e-01
1.269999999999999929e+01,2.463030303030303791e+00,6.795951606985846105e-01
1.269999999999999929e+01,2.360404040404040948e+00,6.566392811766449400e-01
1.269999999999999929e+01,2.257777777777778105e+00,6.330222215594889512e-01
1.269999999999999929e+01,2.155151515151516151e+00,6.087677622242188002e-01
1.269999999999999929e+01,2.052525252525253308e+00,5.839003253554222450e-01
1.269999999999999929e+01,1.949898989898990465e+00,5.584449503541039084e-01
1.269999999999999929e+01,1.847272727272727622e+00,5.324272686251303455e-01
1.269999999999999929e+01,1.744646464646464779e+00,5.058734777685783834e-01
1.269999999999999929e+01,1.642020202020201936e+00,4.788103152009719476e-01
1.269999999999999929e+01,1.539393939393939092e+00,4.512650312329705704e-01
1.269999999999999929e+01,1.436767676767678026e+00,4.232653616306168987e-01
1.269999999999999929e+01,1.334141414141415183e+00,3.948394996877689356e-01
1.269999999999999929e+01,1.231515151515152340e+00,3.660160678378466814e-01
1.269999999999999929e+01,1.128888888888889497e+00,3.368240888334653182e-01
1.269999999999999929e+01,1.026262626262626654e+00,3.072929565229839954e-01
1.269999999999999929e+01,9.236363636363638108e-01,2.774524062533925139e-01
1.269999999999999929e+01,8.210101010101009678e-01,2.473324849293374039e-01
1.269999999999999929e+01,7.183838383838399011e-01,2.169635207584358627e-01
1.269999999999999929e+01,6.157575757575770581e-01,1.863760927133402412e-01
1.269999999999999929e+01,5.131313131313142151e-01,1.556009997413071444e-01
1.269999999999999929e+01,4.105050505050513721e-01,1.246692297522665194e-01
1.269999999999999929e+01,3.078787878787885290e-01,9.361192841662345498e-02
1.269999999999999929e+01,2.052525252525256860e-01,6.246036780420822360e-02
1.269999999999999929e+01,1.026262626262628430e-01,3.124591489595282892e-02
1.269999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.293090909090908980e+01,1.016000000000000014e+01,5.545443332142823336e-16
1.293090909090908980e+01,1.005737373737373730e+01,3.105537892124887733e-02
1.293090909090908980e+01,9.954747474747474456e+00,6.207948770837525693e-02
1.293090909090908980e+01,9.852121212121211613e+00,9.304108771363257813e-02
1.293090909090908980e+01,9.749494949494948770e+00,1.239090032303171024e-01
1.293090909090908980e+01,9.646868686868687703e+00,1.546521528840647530e-01
1.293090909090908980e+01,9.544242424242424860e+00,1.852395809291606521e-01
1.293090909090908980e+01,9.441616161616162017e+00,2.156404884183473480e-01
1.293090909090908980e+01,9.338989898989899174e+00,2.458242642147586698e-01
1.293090909090908980e+01,9.236363636363636331e+00,2.757605158147359292e-01
1.293090909090908980e+01,9.133737373737373488e+00,3.054190999505062010e-01
1.293090909090908980e+01,9.031111111111110645e+00,3.347701529418943833e-01
1.293090909090908980e+01,8.928484848484849579e+00,3.637841207665203913e-01
1.293090909090908980e+01,8.825858585858586736e+00,3.924317888181943492e-01
1.293090909090908980e+01,8.723232323232323893e+00,4.206843113235471665e-01
1.293090909090908980e+01,8.620606060606061050e+00,4.485132403872788553e-01
1.293090909090908980e+01,8.517979797979798207e+00,4.758905546367803718e-01
1.293090909090908980e+01,8.415353535353535364e+00,5.027886874372772263e-01
1.293090909090908980e+01,8.312727272727272521e+00,5.291805546490970791e-01
1.293090909090908980e+01,8.210101010101009678e+00,5.550395818990998542e-01
1.293090909090908980e+01,8.107474747474746835e+00,5.803397313388209966e-01
1.293090909090908980e+01,8.004848484848483992e+00,6.050555278623767075e-01
1.293090909090908980e+01,7.902222222222222925e+00,6.291620847577352738e-01
1.293090909090908980e+01,7.799595959595960082e+00,6.526351287655293154e-01
1.293090909090908980e+01,7.696969696969697239e+00,6.754510245201679197e-01
1.293090909090908980e+01,7.594343434343434396e+00,6.975867983486458979e-01
1.293090909090908980e+01,7.491717171717171553e+00,7.190201614030879984e-01
1.293090909090908980e+01,7.389090909090909598e+00,7.397295321037258287e-01
1.293090909090908980e+01,7.286464646464646755e+00,7.596940578697232160e-01
1.293090909090908980e+01,7.183838383838383912e+00,7.788936361159533028e-01
1.293090909090908980e+01,7.081212121212121957e+00,7.973089344946009405e-01
1.293090909090908980e+01,6.978585858585859114e+00,8.149214103611970295e-01
1.293090909090908980e+01,6.875959595959596271e+00,8.317133294454894799e-01
1.293090909090908980e+01,6.773333333333333428e+00,8.476677837083501643e-01
1.293090909090908980e+01,6.670707070707070585e+00,8.627687083667380241e-01
1.293090909090908980e+01,6.568080808080808630e+00,8.770008980695719325e-01
1.293090909090908980e+01,6.465454545454545787e+00,8.903500222082328941e-01
1.293090909090908980e+01,6.362828282828282944e+00,9.028026393462698085e-01
1.293090909090908980e+01,6.260202020202020989e+00,9.143462107537878580e-01
1.293090909090908980e+01,6.157575757575758146e+00,9.249691130328862032e-01
1.293090909090908980e+01,6.054949494949495303e+00,9.346606498214348191e-01
1.293090909090908980e+01,5.952323232323232460e+00,9.434110625634040126e-01
1.293090909090908980e+01,5.849696969696969617e+00,9.512115403349032938e-01
1.293090909090908980e+01,5.747070707070707662e+00,9.580542287160348502e-01
1.293090909090908980e+01,5.644444444444444819e+00,9.639322376996288799e-01
1.293090909090908980e+01,5.541818181818181976e+00,9.688396486288964882e-01
1.293090909090908980e+01,5.439191919191920022e+00,9.727715201570149572e-01
1.293090909090908980e+01,5.336565656565657179e+00,9.757238932226464101e-01
1.293090909090908980e+01,5.233939393939394336e+00,9.776937950363753238e-01
1.293090909090908980e+01,5.131313131313131493e+00,9.786792420740568765e-01
1.293090909090908980e+01,5.028686868686868650e+00,9.786792420740568765e-01
1.293090909090908980e+01,4.926060606060606695e+00,9.776937950363753238e-01
1.293090909090908980e+01,4.823434343434343852e+00,9.757238932226464101e-01
1.293090909090908980e+01,4.720808080808081009e+00,9.727715201570149572e-01
1.293090909090908980e+01,4.618181818181819054e+00,9.688396486288963771e-01
1.293090909090908980e+01,4.515555555555556211e+00,9.639322376996288799e-01
1.293090909090908980e+01,4.412929292929293368e+00,9.580542287160348502e-01
1.293090909090908980e+01,4.310303030303030525e+00,9.512115403349031828e-01
1.293090909090908980e+01,4.207676767676767682e+00,9.434110625634039016e-01
1.293090909090908980e+01,4.105050505050505727e+00,9.346606498214348191e-01
1.293090909090908980e+01,4.002424242424242884e+00,9.249691130328862032e-01
1.293090909090908980e+01,3.899797979797980041e+00,9.143462107537877470e-01
1.293090909090908980e+01,3.797171717171718086e+00,9.028026393462698085e-01
1.293090909090908980e+01,3.694545454545455243e+00,8.903500222082327831e-01
1.293090909090908980e+01,3.591919191919192400e+00,8.770008980695719325e-01
1.293090909090908980e+01,3.489292929292929557e+00,8.627687083667378021e-01
1.293090909090908980e+01,3.386666666666666714e+00,8.476677837083500533e-01
1.293090909090908980e+01,3.284040404040404759e+00,8.317133294454892578e-01
1.293090909090908980e+01,3.181414141414141916e+00,8.149214103611970295e-01
1.293090909090908980e+01,3.078787878787879073e+00,7.973089344946008294e-01
1.293090909090908980e+01,2.976161616161617118e+00,7.788936361159531918e-01
1.293090909090908980e+01,2.873535353535354275e+00,7.596940578697231050e-01
1.293090909090908980e+01,2.770909090909091432e+00,7.397295321037258287e-01
1.293090909090908980e+01,2.668282828282828589e+00,7.190201614030875543e-01
1.293090909090908980e+01,2.565656565656565746e+00,6.975867983486456758e-01
1.293090909090908980e+01,2.463030303030303791e+00,6.754510245201678087e-01
1.293090909090908980e+01,2.360404040404040948e+00,6.526351287655293154e-01
1.293090909090908980e+01,2.257777777777778105e+00,6.291620847577350517e-01
1.293090909090908980e+01,2.155151515151516151e+00,6.050555278623762634e-01
1.293090909090908980e+01,2.052525252525253308e+00,5.803397313388207746e-01
1.293090909090908980e+01,1.949898989898990465e+00,5.550395818990995211e-01
1.293090909090908980e+01,1.847272727272727622e+00,5.291805546490965240e-01
1.293090909090908980e+01,1.744646464646464779e+00,5.027886874372768933e-01
1.293090909090908980e+01,1.642020202020201936e+00,4.758905546367798722e-01
1.293090909090908980e+01,1.539393939393939092e+00,4.485132403872785778e-01
1.293090909090908980e+01,1.436767676767678026e+00,4.206843113235472775e-01
1.293090909090908980e+01,1.334141414141415183e+00,3.924317888181946268e-01
1.293090909090908980e+01,1.231515151515152340e+00,3.637841207665205023e-01
1.293090909090908980e+01,1.128888888888889497e+00,3.347701529418939392e-01
1.293090909090908980e+01,1.026262626262626654e+00,3.054190999505055903e-01
1.293090909090908980e+01,9.236363636363638108e-01,2.757605158147355406e-01
1.293090909090908980e+01,8.210101010101009678e-01,2.458242642147581980e-01
1.293090909090908980e+01,7.183838383838399011e-01,2.156404884183475701e-01
1.293090909090908980e+01,6.157575757575770581e-01,1.852395809291607076e-01
1.293090909090908980e+01,5.131313131313142151e-01,1.546521528840650583e-01
1.293090909090908980e+01,4.105050505050513721e-01,1.239090032303168387e-01
1.293090909090908980e+01,3.078787878787885290e-01,9.304108771363212016e-02
1.293090909090908980e+01,2.052525252525256860e-01,6.207948770837504876e-02
1.293090909090908980e+01,1.026262626262628430e-01,3.105537892124849916e-02
1.293090909090908980e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.316181818181818031e+01,1.016000000000000014e+01,5.505836241521312174e-16
1.316181818181818031e+01,1.005737373737373730e+01,3.083357281242259454e-02
1.316181818181818031e+01,9.954747474747474456e+00,6.163609883067257961e-02
